key_0,CreatedAt,favorite_count,full_text,url,views_count,SentimentScore,SentimentCategory,DateOverallPolarity,DateSentiment
2023-12-07,2023-12-07 10:08:20+00:00,4.0,"#Paytm's Classic Rising Wedge breakdown (downtrend continuation pattern) on macro TF...
 
First target range will be 527rs - 481rs..

 if that support didn't hold then i'll expect downtrend continuation to 265rs - 193rs..

#nifty50 #NIFTYFUTURE #NiftyBank #Nifty https://t.co/p5uXfFdNiN",https://twitter.com/chetangurjar642/status/1732703582594736149,2463.0,0.4019,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 15:52:18+00:00,5.0,"One 97 Communications, the parent company of #Paytm, saw a 20% dip in shares following the decision to ease up on small-ticket postpaid loans. What should investors do? @amitgupta0310 shares insights with News9s @suyashm9

WATCH: https://t.co/qnQMtRGonI https://t.co/qeHrgai87I",https://twitter.com/News9Tweets/status/1732790143617233003,2336.0,0.7096,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 07:16:07+00:00,26.0,paid 414 rupees for two cocktails at social and got 33 social reward points and 120 rupees cashback on paytm this is the best day of my life it doesnt get better than this,https://twitter.com/mastiicore/status/1732660242310176927,2026.0,0.8957,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 19:16:54+00:00,6.0,"?????? Around 250 families in Aarani near Periyapalayam are in need of basic supplies.????

IF YOU'RE WILLING TO CONTRIBUTE AS PRODUCTS PLEASE GET IN TOUCH WITH THEM

OR

Monetary contribution details:
Gpay / Phonepe / Paytm- 917 677 6444
UPI: uyirspar.08@cmsidfc",https://twitter.com/rangolaholahola/status/1732841631064465568,1225.0,0.6115,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 12:41:37+00:00,4.0,"Bookings open @ #Avinashi #CosmoCinemas A/C 3D 
[4K RGB Laser DOLBY ATMOS]

This week's movies :

SCREEN 1 &amp; 2

#ConjuringKannappan
#Aathmika
#Muthu
#Alavandaan

Online @Paytm @TicketNew

@Haricosmo
@KavithalayaaOff @theVcreations
@Ags_production @rajinikanth
@ikamalhaasan https://t.co/pAsbDfdzxb",https://twitter.com/cosmo_cinemas/status/1732742154920009772,1060.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 08:23:08+00:00,5.0,Paytm stock was on decline post breaking major support line and this news just accelerated the selloff(notice the big red candle near 950-960 zone post breaking the support line). Now stock is near support at ?640-650 range(reversed from there and should remain above that on closing basis). Created few points on comparison between #BuyNowPayLater and big ticket lending. #lending #Paytm #paytmpostpaid #StockMarket #chart #BRC20 #StocksToBuy #Nifty #OptionsTrading,https://twitter.com/GaureeshVats/status/1732677106667254080,1430.0,0.8442,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 03:36:30+00:00,9.0,"#AdaniWilmar, #DeltaCorp, #Paytm, #BhartiAirtel, #IRCON, #BEL

As per reports, Warburg Pincus is offloading shares in #bhartiairtel and #IDFCFirst Bank",https://twitter.com/chetnaparmar631/status/1732604974209864118,1778.0,0.296,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 16:27:10+00:00,18.0,"Paytm curbs lending to smaller ticket size segment

Investec believes,

It seems banking ecosystem has started to react to RBIs regulatory nudge to rein-in unsecured consumer credit growth
The second order impact of RBI action will play out  slower credit flow to the unsecured consumer segments

Heres a list of banks and NBFCs that have higher exposure towards unsecured lending?

#Paytm #banks #loans @Investec #StockMarket",https://twitter.com/ETNOWlive/status/1732798917782487345,6883.0,0.34,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 07:21:08+00:00,1.0,"#PayTM

Warned you! This script will see double digits 

Stay away from it or just play swing trades in it on larger TF",https://twitter.com/TXingh/status/1732661505685102971,236.0,0.1511,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 07:25:27+00:00,5.0,"Paytm (One 97 Communication) will expand its business to offer higher-ticket personal and merchant loans, Paytm would target at lower-risk and high credit-worthy customers, in partnership with large banks and NBFCs.

Paytm Cuts Back on Small Loans Due to Regulatory Restrictions. https://t.co/5EwR6nm5c6",https://twitter.com/big_bull_deals/status/1732662590688600370,1482.0,0.0258,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 13:52:16+00:00,31.0,Everyone is confused. Bull market. Paytm lower circuit. Alkmine lab 5pct. Hudco 5% n HUL at 29k lvl likewise many more,https://twitter.com/sahneydeepak/status/1732759934717383125,7846.0,-0.5423,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 09:33:22+00:00,19.0,"PayTM - Learning the lessons the hard way!!

Paytm's decision to scale down its low-ticket postpaid lending business comes after the RBI tightened the norms for unsecured consumer lending.

If you think that the above narrative is true - you are wrong. 

cont..",https://twitter.com/i_Sajith79/status/1732694782571409563,4617.0,-0.5972,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 14:47:58+00:00,9.0,"#MCTech3: Top tech and startup news this evening

??#Paytm plummets on loan shift
??#SarvamAI scores $41M for #India-focused #AI
??Govt's #deepfake diktat for #socialmedia 

Sign up for the newsletter: https://t.co/oXbSAKprhH",https://twitter.com/moneycontrolcom/status/1732773954283053519,4173.0,0.4137,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 14:48:37+00:00,9.0,"#TheeIvan
Bookings Open @Gobi_SriValli [QUBE - 2K DOLBY 7.1]

Show begins @ 10:30 AM | 02:15 PM | 06:15 PM | 09:30 PM

TICKET PRICE Rs.100/- &amp; Rs.80/-

Online Tickets @Paytm @TicketNew

@KanthaswamyC
@ArtisteKarthik @SunnyLeone
@Erode_Movies @erodeupdate https://t.co/iCKUwcJFmf",https://twitter.com/Gobi_SriValli/status/1732774118070821015,703.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 08:16:07+00:00,13.0,"#Paytm stocks crashed as much as 20% after it announced plans to half its under `50,000 #BNPL #loans.

Brokerages slashed their #stock target prices as they believed the slowdown will impact their loan disbursement run-rate.

@StacyPereira89 with details ?

@Paytm https://t.co/u95SxwyuK7",https://twitter.com/moneycontrolcom/status/1732675339803832710,5413.0,-0.2263,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 04:07:30+00:00,23.0,"Seems a great decision by Berkshire Hathaway 
#Paytm down -25% after there exit",https://twitter.com/Stockstudy8/status/1732612773769789533,4603.0,0.6249,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 12:05:00+00:00,17.0,"Today at 9:30 PM,
The unsecured loan Mess!

We discuss the spectacular fall in Paytm's Share price
?The RBI circular on Unsecured lending
?The collapse of the BNPL player Zest money
?Who stands to benefit from the RBI diktat
and much more

Link to join
https://t.co/BAcubsG8vQ",https://twitter.com/SejalSud/status/1732732943297085858,4509.0,-0.621,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 14:07:36+00:00,3.0,"? Paytm bleeds $1.1 bn in market cap after credit pullback 

Shares fell 19% to Rs 661.3 on Thursday, driving down the fintech majors market cap to about $5 bn.

Markets are concerned about Paytms step to dial back its thriving consumer-credit business.
https://t.co/QdlYVRFIO5",https://twitter.com/thearc_hq/status/1732763794609185206,418.0,0.5859,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 15:52:34+00:00,11.0,"? Tata Power Next Target ?

?PayTM Target ?
?Tata Power Stoploss ?
?Adani Shares Overview 
?1 stock with Target and Stoploss

?Short Video : https://t.co/fP6RWUkBxv

??Retweet To Share",https://twitter.com/CuriousPayal/status/1732790210235355302,1762.0,0.6553,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 03:56:10+00:00,76.0,"#Paytm Down 20%

HITS LOWER CIRCUIT ON PLANS TO CUT BACK SMALL LOANS 

(FUND HOUSES CUT TARGET POST MANAGEMENT MEET)

Jefferies On Paytm
Buy Call, Target Cut To `1,050 From `1,300/sh

MS On Paytm
Equal-weight Call, Target `830/Sh

@CNBC_Awaaz",https://twitter.com/SumitResearch/status/1732609923031478434,14051.0,-0.8657,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 10:39:14+00:00,7.0,"5. Himalayas: 

Work with leading companies like Binance, Mozilla, Paytm. 

Find your perfect fit with detailed company profiles. 

Visit Himalayas. https://t.co/6rp0255WA8",https://twitter.com/iamfakhrealam/status/1732711355424379048,2957.0,0.8271,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 08:20:10+00:00,105.0,"Yesterday a lead brokerage downgraded 2 w stocks and they fell. Today they are back to earlier levels.
They downgraded Paytm now
Lets figure out where stock heads ahead.
Im not asking A or B Im only saying lets C ?",https://twitter.com/safiranand/status/1732676359380746550,24641.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 12:35:10+00:00,4.0,"Paytm dropped as much as 20 per cent during early trade on Thursday after the company said it will issue fewer sub Rs 50,000 personal loans after the Reserve Bank of India (RBI) tightened rules on consumer lending #Paytm #RBI #BankofIndia https://t.co/HB1VAV1vyn",https://twitter.com/RepublicBiz/status/1732740532366110936,269.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 08:08:10+00:00,5.0,"#MCPro | #Paytms shares have fallen sharply after a change in its lending business model. While the risks are evident, is the fall an overreaction or justified? Are the risks fully discounted? What should investors do?

Check out ??
https://t.co/Xe7t7kWkM4

#Markets #Stocks",https://twitter.com/moneycontrolcom/status/1732673341092188531,3445.0,-0.4528,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 11:58:04+00:00,7.0,"Today at 9:30 PM,
The unsecured loan Mess!

We discuss the spectacular fall in Paytm's Share price
?The RBI circular on Unsecured lending
?The collapse of the BNPL player Zest money
?Who stands to benefit from the RBI diktat
and much more

Link to join
https://t.co/ZdiMFRXqkQ",https://twitter.com/AdityaD_Shah/status/1732731195438641384,3838.0,-0.621,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 12:01:01+00:00,2.0,"? #Indias @Paytm slides 20% on curbing low-value personal loans
v/ @techcrunch

?? PayTm draws back from previously profitable unsecured Lending

https://t.co/uOdyllchAz
#fintech #SMEs 
@richardturrin @jasuja @davidjamairales @UrvashiPrakash @ursbolt https://t.co/U5C0z3uHhd",https://twitter.com/efipm/status/1732731940598428025,275.0,0.212,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 12:08:07+00:00,17.0,"@TheKhabriTweets Half chats couldn't expose anything!!You shut your mouth. Lagta Paytm aa gaya but is baar khud himashi ki taraf se !!

#AsimRiaz",https://twitter.com/Durrahobacha/status/1732733723735384249,3325.0,0.3378,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 17:42:32+00:00,6.0,"@DEFindia @OsamaManzar @shalinikala @APC_News @ISOC_Foundation @apnic @GDInclusion @MadanRao @saurabh0426 @khanamirullah @cdpp_india @RajCMO @ashokgehlot51 @MIB_India @MoRD_GoI @EduMinOfIndia @_DigitalIndia @mygovindia @JharkhandCMO @IrfanActive @RajawatUtkarsh @ArpanaSinghal @AspenInstitute @GoI_MeitY @njbarbhuiya @AccentureIndia @Akhtarbad @equallyable @UsipiO @natashabadhwar @CMOTamilnadu @UNESCO @CSCegov_ @hydermkhan @kendimalibot @WHO @MoHFW_INDIA @ChhattisgarhCMO @alex_b_amaral @GooglePay @Paytm @MXR_world @SoniaJorgeICT4D @karosambhav @DE_Accelerator @UNEP @UNTechEnvoy @atti_cus @polcumpally #341/365: ""Social media influencers perpetuate the myth that survivors are responsible for their suffering by placing the onus on them for their mental health problems.""
?India

@DEFindias- Truth &amp; Deception in the Digital Age.

https://t.co/D0o4OsIDb4

#DailyDigitalStory https://t.co/69Oc9HwTNu",https://twitter.com/AbnerManzar/status/1732817886279049717,869.0,-0.34,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 06:38:48+00:00,23.0,"Headline stock 

@Paytm 

Al details here ??",https://twitter.com/Nupurkunia/status/1732650850223640668,1749.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 02:21:10+00:00,23.0,"Paytm - 3rd Downgrade

CLSA 
Downgrade rating from BUY to O-PF
target price from Rs1,200 to Rs925
cut our FY25-26CL loan disbursements 30%-35%",https://twitter.com/Nupurkunia/status/1732586016614314324,1174.0,-0.2732,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 05:14:38+00:00,2.0,"Paytm shares plunge 20%; Brokerages raise concerns over decision to slow the postpaid loans. Read @FinancialXpress to know more. 

By: @dev_sethia03 

https://t.co/sg9OOwKRpE

@roshunpovaiah @sumanasarkar @Kgaurav2806",https://twitter.com/FEMarkets/status/1732629667230658567,140.0,0.296,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 14:42:51+00:00,70.0,"? Tech 3

Breaking: SoftBank to sell Zomato shares worth Rs 1,125 crore

One quick thing: Microsoft India will hike prices of its business software by 6%

Top 3:

Paytm plummets on loan shift

Sarvam AI scores $41M for India-focused AI

Govt's deepfake diktat for social media",https://twitter.com/chandrarsrikant/status/1732772667336651074,10776.0,0.5994,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 03:51:11+00:00,31.0,"Paytm down 20%.
- Jefferies revised PT to Rs1,050 (vs Rs1,300 earlier)
- Goldman cuts 12m target price to Rs840 (was Rs1,250)
-Morgan remains EW and ""will closely monitor the scale-up of its high-ticket unsecured lending business.""",https://twitter.com/dugalira/status/1732608667705557055,9737.0,-0.5859,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 06:07:07+00:00,5.0,"#PaytmSharePriceTarget 2023: Biggest Intraday Fall of 20 pc Since Listing; Brokerages Cut Targets #PaytmSharePrice #Paytm 

https://t.co/M8egPpr0ni",https://twitter.com/TimesNow/status/1732642875194904753,2706.0,-0.2732,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 11:01:33+00:00,2.0,".@nehadave01 writes in #mcpro on what's next for Paytm's investors, after a sharp 19% drop today. Is the worst over? Are there other headwinds to be tackled?",https://twitter.com/ravi_ananth/status/1732716971819753913,496.0,-0.7622,Negative,0.112855421686747,Positive
2023-12-07,2023-12-07 22:30:00+00:00,5.0,"#Paytm loses over $1 billion in market value in a day; here's what happened

https://t.co/AcLgwNc2F9",https://twitter.com/htTweets/status/1732890227365286015,2689.0,0.0258,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 11:58:33+00:00,5.0,"@JThakers So,Mr. PR i can hear that paytm sound of your client(#joker) #AnuragDobhal 
By the ways how much they paid for this tweet?
@InkKalam officialy accepted they pay a lot to rand*mSena 
Tell me yours ?

#sankiMJKW 
#BiggBoss17 #BB17 #MunawarFaruqui 
#BBKingMunawar",https://twitter.com/MrX_139/status/1732731316997886443,266.0,0.264,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 02:17:16+00:00,14.0,"Paytm 

JP Morgan 
Downgraded to Neutral (from OW)
Cut FY24-26 revenue &amp; Adj. EBITDA estimates by 4-9% and 7-34% respectively, driven by a slower lending growth rate 
PT is cut to Rs900 (from Rs1,200)",https://twitter.com/Nupurkunia/status/1732585034157314507,1094.0,0.516,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 05:52:02+00:00,3.0,"@sagarbandodkar2 Paytms fees is directly related to the fate of the lender!

it affects paytm!",https://twitter.com/AdityaD_Shah/status/1732639082130583940,387.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 16:12:43+00:00,40.0,"@debarghyawrites Paytm &amp; pb fintech to boAT: ""we are in same boAt""",https://twitter.com/sahil_vi/status/1732795279269921100,9777.0,0.0,Neutral,0.112855421686747,Positive
2023-12-07,2023-12-07 04:37:12+00:00,6.0,".@Paytm shares tank 20% after company looks to curtail low-value #personal loans

It will expand its portfolio of higher-ticket personal and commercial loans to lower-risk and high-credit-worthy customers.
https://t.co/AAlVDeRgSv",https://twitter.com/ETtech/status/1732620248036303164,1107.0,0.5423,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 18:51:02+00:00,5.0,"... we collect as product or funds

Kindly Support us.
USCT Gpay / Phonepe / Paytm- 917 677 6444
UPI: uyirspar.08@cmsidfc

For more info DM.

@RJVijayOfficial @apppuu03",https://twitter.com/uyirsparisam/status/1732835124772020224,524.0,0.7096,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 04:46:29+00:00,6.0,"@Bidda40 @KrishnaSaiMuvva Paytm batch see the diversity in TDP.
You people should be ashamed to post TDP as a party favouring one particular community.",https://twitter.com/dreamersvalley/status/1732622584691466284,273.0,0.2263,Positive,0.112855421686747,Positive
2023-12-07,2023-12-07 14:45:51+00:00,4.0,"? In today's Tech3 edition:

? Paytm plummets on loan shift
? Sarvam AI scores $41M for India-focused AI
? Govt's deepfake diktat for social media

Also, Microsoft India's latest business software price hike

Read &amp; sign up ? https://t.co/KM6XLJ139h",https://twitter.com/tsuvik/status/1732773421602521250,3186.0,0.0,Neutral,0.112855421686747,Positive
2023-12-08,2023-12-08 03:20:12+00:00,260.0,"Paytm's Share Price Collapse

Paytms share price tanked yesterday. If you bought it in the IPO and were brave enough to hold it, you are now down 70%. That is still better than where the stock was just four months after it listed. But it is worrying if you bought it late in October. From its peak on 23rd of October, the stock is down one-third of its value. 
 
In fact, the Paytm stock did pretty well this year, going up by almost 80% between March and October. That was because, its new business model  of giving loans small ticket loans through the Buy Now Pay Later (BNPL) model  had started to show traction. This boosted the stock which had been written off after UPI more or less destroyed its wallet business. 
 
The BNPL model was especially important because it delivered on its promise of being a growth company. Those who followed Paytms listing would remember what the legendary valuation guru Aswath Damodaran had said about the company. Pointing to the fact that its revenues were not growing at the same pace as its users, Damodaran came to the cynical conclusion that the company is adding new services and giving them away for nothing (or close to it) to pad its user/transaction numbers.
 
 Damodaran was looking at two key metrices to value Paytm, especially since it was a loss making growth company  Revenue growth and the Take Rate, or revenues as a percentage of the total value of transactions (since Paytm got only a fraction of the gross value of the transactions made on its platform). 
 
At that time Paytms revenues had remained stagnant for four years, while its take rate had halved from 1.6% to 0.8%. Also, it was nowhere close to breaking even. Since then, Paytms revenues have nearly tripled in two years (2020-21 to 2022-23) and its take rate has risen by 2.5 times to 0.2%. This massive revenue growth has been achieved by losing just an additional Rs.140 crore, which isnt a lot for such a big growth company. 
 
Much of this recovery was driven by small personal loans and the BNPL business. And a big part of this loan business were small ticket loans. Now that the RBI has tightened norms for such loans, Paytm has announced that it will cut back on its BNPL business by half. Brokerages have reacted to this by cutting their revenue and operating profit estimates sharply by 12-15%. 
 
Interestingly, despite cutting their estimates and the Target Price (the price at which it is believed to be fairly valued), most brokerages still believe Paytm is worth buying (or at least holding) at current prices. Motilal Oswals latest Target Price, released two days ago, is Rs.1,025. Jeffries has a target price of Rs.1,050, post its earnings estimate downgrade. Morgan Stanley believes Paytm is fairly valued now at Rs.830, while Goldman Sachs has revised its Target Price down to Rs.840.

If these brokerages are to be believed, there's still value in the Paytm stock at these levels. But believe them at your own risk!

P.S. This post is just an explanation and not an advisory",https://x.com/Aunindyo2023/status/1732963258364002676,246557.0,0.9907,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 04:24:14+00:00,75.0,"Just to support the countrys one of the largest FinTech companies. 

In my opinion asset quality is not so poor, that I would hestitate investing a small amount! 

Strictly not a buy or sell recommendation. 

#Paytm #StockMarketindia #investing #trading #nifty https://t.co/YBOcXkSsr6",https://x.com/CANehaNiharika/status/1732979374247592117,11070.0,0.8274,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 10:13:11+00:00,12.0,Best paytm of the day https://t.co/4ybPDm5EsQ,https://x.com/chakravarthi__/status/1733067187970257077,448.0,0.6369,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 05:15:55+00:00,10.0,"From the day of listing #paytm ipo it has become the biggest joke for the #investors .
How do even ppl who do valuation with highest degree from top #universities , get a job at those levels . 

This ipo is joke on every single one who was involved in listing from promoters to bankers to private landers and the ace investor himself who sold for 600cr loss . 

How do you all get sleep in the end of the day . 

Disc * I have no holdings , nor I had applied for the IPO",https://x.com/YTA_School/status/1732992380700426400,1038.0,0.1779,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 08:47:56+00:00,82.0,"Ordering a new sticker from PayTM for Fastag if your front glass is replaced is very easy. The service provider has to be Paytm for your Fastag for the following process on the PayTM app.

- Manage Fastag
- Select car number 
- Upload RC &amp; pay Rs 100 https://t.co/WvbIVoZCxa",https://x.com/volklub/status/1733045737397637347,19598.0,0.4754,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 10:54:25+00:00,22.0,"FREE Tatasky Connection (Free HD BOX, WIRE etc Full Set) ?

Link : https://t.co/LtjoADuNvr

Apply Code : TPL200/TPL150 & Get ?200 Off at the time of Payment

Then Pay ?900 via any online mode

& Get ?900 CASHBACK in Paytm

*Cashback is Applicable on First Time Installation Only !! Cashback will be Credited within 45 Days.

*No Cashback on Upgrading",https://x.com/DealBeeOfficial/status/1733077565571764298,22937.0,0.8261,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 14:22:19+00:00,12.0,"Get Flat ?500 Paytm Cash. ??

Link : https://t.co/f0hyN563GT

Steps : Open Link > Enter Your Paytm Number & Submit (You Will Be Redirected To Bajaj Website) > Now Register & Fill Basic Details & Complete the eligibility process, wait for a call from Bajaj RBL team, you are eligible only if you receive a call.

Note : Assured ?500 Cashback Will Be Given Only If you are eligible for the card Within 48 Hours.",https://x.com/DealBeeOfficial/status/1733129887526080587,15496.0,0.5803,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 06:42:17+00:00,10.0,"What's up with #Paytm ?

Paytm CRASHED 20% intraday yesterday after the company said it would pull back on disbursing loans worth below Rs 50,000. Several brokerage firms including Jefferies and Goldman Sachs downgraded the stock and SLASHED their target prices. Experts say it could see a 40% hit on loan volumes and a 5% hit on top line growth. Overall, a big yikes situation. ?

But how did we get here? For over a year, the RBI low-key warned banks about unsecured personal loans growth. The lenders themselves went on the defensive and said that it was all OK. In June, experts started flagging repayment delays and a growing share of subprime customers (bad borrowers) in the small-ticket personal loan segment. ?

Then bang. In November, the RBI cracked the whip and effectively made it more expensive for banks (and loan-disbursing aggregators like Paytm) to give out unsecured personal loans. After this, the pullback FINALLY began with Paytm execs saying yesterday that they would be ultra-conservative in the sub-Rs 50k segment. ?

FYI  this segment accounts for almost 50% of Paytms buy now, pay later (BNPL) loans and around 38% of its total loan biz. Thats HUGE! These loans are lucrative from a bottom line perspective but dont add too much to the top line since they are small-ticket-sized. Dolat Capital says revenue impact will be around 5% QoQ. ?

Big Picture: The loan biz was widely seen as a huge positive for Paytm, something that helped put it on the path to profitability. This is why analysts are undertaking huge target price cuts; Goldman Sachs (Rs 1,250 ? Rs 840), and JP Morgan (Rs 1,200 ? Rs 900). Lets see how this pans out in the long term. ??

PS. For more such market analysis, subscribe to our Daily Rip India newsletter!?",https://x.com/StocktwitsIndia/status/1733014115378180328,1830.0,0.9884,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 08:00:56+00:00,15.0,"Small loan lenders like PayTM, BajFin &amp; Shriram are reeling after the RBI tightened lending norms. Now, it is the time of web aggregators like Policy Bazaar (PB Fintech) to feel the pressure. RBI will introduce norms to ""protect"" borrowers which will perhaps be adverse to lenders https://t.co/pC6AdO8paR",https://x.com/RakJhun/status/1733033907942219955,4348.0,0.0772,Neutral,0.25186404494382025,Positive
2023-12-08,2023-12-08 02:34:25+00:00,9.0,"""???? ?? ??? ???????? , ??? ??? ????? ??????"" 

In the end , ""?????? ???????? ?????"" 
Source-Brian feroldi.

#StocksToBuy #GIFTNIFTY #BREAKOUTSTOCKS #Paytm https://t.co/68XpIRGkSV",https://x.com/DoctorAtharv/status/1732951735378010255,1517.0,0.0,Neutral,0.25186404494382025,Positive
2023-12-08,2023-12-08 03:53:42+00:00,101.0,New ticket booking platform for Trivandrum @ariesplex - @paytm @TicketNew. https://t.co/rjdbAIZHmg,https://x.com/AbGeorge_/status/1732971688600420458,9228.0,0.0,Neutral,0.25186404494382025,Positive
2023-12-08,2023-12-08 14:44:59+00:00,28.0,"Met @vijayshekhar the founder of @Paytm today as I attended a lecture delivered by him as a part of our Managing People in Organizations class. What a humble person he is!! Truly an honor to be in the same room as someone like him who has so much to offer. 
 #upi #Paytm #india https://t.co/bDEYUENcV0",https://x.com/anni_thinks/status/1733135590726803761,1667.0,0.8475,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 09:09:25+00:00,5.0,"?? ??? ????? ?? ???? ???? ???????? ?? ??? ?? ??? :-
To help the poor children survive harsh winters.
Please Donate - Our Paytm / GooglePay &amp; Whatsapp / 
Contact number is Mobile No  98910 69636
# All Donations are Tax Exempted under Section 80G of Income Tax Act 1961 https://t.co/raJyiNnzpf",https://x.com/PrernaSewa_Gzb/status/1733051143930904876,84.0,-0.594,Negative,0.25186404494382025,Positive
2023-12-08,2023-12-08 05:37:55+00:00,5.0,"9176776444 - GPAY/Paytm/Phonepe for relief 
UPI: uyirspar.08@cmsidfc

(Source in og thread)",https://x.com/goesonrants/status/1732997918389604584,974.0,0.4767,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 16:50:00+00:00,3.0,Guys please check this and report the account of ycp Paytm . Who is abusing women .,https://x.com/itsme8024/status/1733167052582715573,358.0,-0.1779,Negative,0.25186404494382025,Positive
2023-12-08,2023-12-08 16:13:33+00:00,6.0,"I just booked 4 tickets for a movie and had to pay Rs 259.6 to Paytm for booking charges. 

Stock market is afraid of Paytms profitability but I feel that above a certain scale these booking charges are pure profit.

How can Paytm remain in loss for long when it has 10 crore users using it every month?",https://x.com/skjsaurabh/status/1733157880533270563,1210.0,0.1779,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 05:56:53+00:00,132.0,"Like PAYTM Smaller loans, now RBI think Web Aggregation of Loan products needs more governing norms 

Policy Bazar - PB Fintech shares under pressure 

Paisa Bazar loan business likely to be impacted, analysts say negative implications to be assessed",https://x.com/YatinMota/status/1733002689737576692,19791.0,-0.296,Negative,0.25186404494382025,Positive
2023-12-08,2023-12-08 17:47:53+00:00,4.0,"Thanks Paytm Money for featuring me on your platform

Late post.",https://x.com/anandgarg025/status/1733181617521508466,270.0,0.4404,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 16:33:08+00:00,2.0,"In recent ABN interview with Revanth Reddy, he clearly mentioned that CBN did not say that. Go and watch that interview for more details before posting anything. 
Mi PayTM kukkala arupulu, nijam ani namme rojulu poyayi. So musukoni kurchunte better.",https://x.com/Chaitanya4TDP/status/1733162807737061877,105.0,0.7063,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 14:08:36+00:00,2.0,"9176776444 - GPAY/Paytm/Phonepe for relief 
UPI: uyirspar.08@cmsidfc

For funds ^^^
(Source in og thread)",https://x.com/goesonrants/status/1733126434908975377,890.0,0.4767,Positive,0.25186404494382025,Positive
2023-12-08,2023-12-08 02:23:42+00:00,15.0,Those who doubting Paytm? rest is history,https://x.com/AmitSuryakant/status/1732949040739086395,2059.0,-0.34,Negative,0.25186404494382025,Positive
2023-12-08,2023-12-08 10:39:07+00:00,1.0,"#NewsUpdate 
' It's very sad day for #Indian Democracy "" says Many opposition leaders regarding expulsion of #MohuaMoitra expulsion from #LokSabha .
#TMC #Rs5 #Paytm #RepoRate 
#RajasthanCM #MadhyaPradeshCM #KamalHaasan? #viralvideo #BJP #DipikaPaudukone #MamataBanerjee https://t.co/94SlUZk9kh",https://x.com/SujitEditor12/status/1733073715448164761,555.0,-0.5256,Negative,0.25186404494382025,Positive
2023-12-08,2023-12-08 17:26:24+00:00,4.0,"Good night friends...
First good night reply get 100 rupees Paytm cash ?",https://x.com/ViratYadavJAY1/status/1733176211571163446,228.0,0.7003,Positive,0.25186404494382025,Positive
